sku;altitude_factor;approved_heights;available_dimensions;bars_no_per_base_plate;bar_type-de_DE;bar_type-en_US;bar_type-es_ES;bar_type-fr_FR;bar_type-it_IT;base_plate_type-de_DE;base_plate_type-en_US;base_plate_type-es_ES;base_plate_type-fr_FR;base_plate_type-it_IT;border_wire_diameter;categories;category_res_height;cbr_puncture_resistance;certification_number;ce_number;coating;cross_section_area;description-de_DE-ecommerce;description-en_US-ecommerce;description-es_ES-ecommerce;description-fr_FR-ecommerce;description-it_IT-ecommerce;diameter_option;distance_between_posts;dk_snow_height;elongation_yeld_log_perc;elongation_yeld_trav_perc;enabled;energy_class;external_code;family;gas_permeability;geogrid_type-de_DE;geogrid_type-en_US;geogrid_type-es_ES;geogrid_type-fr_FR;geogrid_type-it_IT;groups;height;inner_diameter;junction_strength_n;lateral_anchors_no;length;material-de_DE;material-en_US;material-es_ES;material-fr_FR;material-it_IT;max_bending_moment_plate;max_beraring_rope_diameter;max_elongation;max_kn_comp_plate;max_kn_lateral;max_kn_shear_plate;max_kn_upslope;mel_energy;mesh_size;mesh_size_long;mesh_size_trasv;mesh_tpe;min_mass_coating;name;nominal_height;n_sliding_factor;outer_diameter;PACK-groups;PACK-products;pdf_description;pdf_title-de_DE;pdf_title-en_US;pdf_title-es_ES;pdf_title-fr_FR;pdf_title-it_IT;permeability_to_liquids;picture;porometry;post_type;primary_net_type-de_DE;primary_net_type-en_US;primary_net_type-es_ES;primary_net_type-fr_FR;primary_net_type-it_IT;process-de_DE;process-en_US;process-es_ES;process-fr_FR;process-it_IT;producer;product_certification;release_date-ecommerce;residual_height;retaining_rope_no_per_posts;sel_energy;slope_inclination;steel_grade_options;strand_diameter;SUBSTITUTION-groups;SUBSTITUTION-products;tech_drawing-de_DE;tech_drawing-en_US;tech_drawing-es_ES;tech_drawing-fr_FR;tech_drawing-it_IT;tensile_strenght_mesh;tensile_strength;thickness;thread_type-de_DE;thread_type-en_US;thread_type-es_ES;thread_type-fr_FR;thread_type-it_IT;type_of_netting-de_DE;type_of_netting-en_US;type_of_netting-es_ES;type_of_netting-fr_FR;type_of_netting-it_IT;type_of_system-de_DE;type_of_system-en_US;type_of_system-es_ES;type_of_system-fr_FR;type_of_system-it_IT;ultimate_elongation_long;ultimate_elongation_trav;ultimate_load;ultimate_load_long;ultimate_load_trasv;ultimate_strength;unit_weight;unit_weight_surface;UPSELL-groups;UPSELL-products;uv_resistance;vertical_permeability;width;wire_diameter;X_SELL-groups;X_SELL-products;yield_load;yield_strength
ss_25_16_76_24;;6.0,6.5,7.0;;2.0000;;;;;;"Hinged Connection DE";"Hinged Connection";"Hinged Connection ES";"Hinged Connection FR";"Hinged Connection IT";;Geotechnics,protection_systems,rockfall_fences,rockfall_protection,ss,ss_25_16_76;A;;"1159-CPD-03 05 /12";;Zn,Zn-Al;;"Rockfall Barrier TSC-5000-ZD produced by Trumer Schutzbauten Gmbh DE";"Rockfall Barrier TSC-5000-ZD produced by Trumer Schutzbauten Gmbh EN";"Rockfall Barrier TSC-5000-ZD produced by Trumer Schutzbauten Gmbh ES";"Rockfall Barrier TSC-5000-ZD produced by Trumer Schutzbauten Gmbh FR";"Rockfall Barrier TSC-5000-ZD produced by Trumer Schutzbauten Gmbh IT";;10.0000;;;;1;8.0000;RD_ss_25_16_76_24;geotech_products;;;;;;;;;;;4.0000;;;;;;;;24.0000;8.6200;;307.0000;343.0000;299.0000;5000.0000;;;;;;TSC-5000-ZD;6.0000;;;;;files/ss_25_16_76_24/pdf_description/generic_datasheet.pdf;"Data Sheet DE";"Data Sheet EN";"Data Sheet ES";"Data Sheet FR";"Scheda Tecnica";;files/ss_25_16_76_24/picture/prod_picture-300x300.jpg;;"HEB400- S235JR";"Omega-Net 10.5/180";"Omega-Net 10.5/180";"Omega-Net 10.5/180";"Omega-Net 10.5/180";"Omega-Net 10.5/180";;;;;;"Trumer Schutzbauten Gmbh";CE;;;4.0000;1660.0000;;;;;;files/ss_25_16_76_24/tech_drawing/de_DE/generic_technical_drawing.pdf;files/ss_25_16_76_24/tech_drawing/en_US/generic_technical_drawing.pdf;files/ss_25_16_76_24/tech_drawing/es_ES/generic_technical_drawing.pdf;files/ss_25_16_76_24/tech_drawing/fr_FR/generic_technical_drawing.pdf;files/ss_25_16_76_24/tech_drawing/it_IT/generic_technical_drawing.pdf;;;;;;;;;;;;;;"Hinged Rockfall Catchment Fence";"Hinged Rockfall Catchment Fence";"Hinged Rockfall Catchment Fence";"Hinged Rockfall Catchment Fence";"Hinged Rockfall Catchment Fence";;;;;;;;;;;;;;;;;;
ss_25_16_76_25;;2.0,2.5;;3.0000;;;;;;"Rigid Connection DE";"Rigid Connection";"Rigid Connection ES";"Rigid Connection FR";"Rigid Connection IT";;Geotechnics,protection_systems,rockfall_fences,rockfall_protection,ss,ss_25_16_76;A;;pending;;Zn,Zn-Al;;"Rockfall Barrier TSC-100-oA produced by Trumer Schutzbauten Gmbh DE";"Rockfall Barrier TSC-100-oA produced by Trumer Schutzbauten Gmbh EN";"Rockfall Barrier TSC-100-oA produced by Trumer Schutzbauten Gmbh ES";"Rockfall Barrier TSC-100-oA produced by Trumer Schutzbauten Gmbh FR";"Rockfall Barrier TSC-100-oA produced by Trumer Schutzbauten Gmbh IT";;10.0000;;;;1;;RD_ss_25_16_76_25;geotech_products;;;;;;;;;;;2.0000;;;;;;;104.0000;16.0000;3.0800;;116.0000;110.0000;;100.0000;;;;;;TSC-100-oA;2.0000;;;;;files/ss_25_16_76_25/pdf_description/generic_datasheet.pdf;"Data Sheet DE";"Data Sheet EN";"Data Sheet ES";"Data Sheet FR";"Scheda Tecnica";;files/ss_25_16_76_25/picture/prod_picture-300x300.jpg;;"HEA140- S355J2";"Omega-Net 6.0/135";"Omega-Net 6.0/135";"Omega-Net 6.0/135";"Omega-Net 6.0/135";"Omega-Net 6.0/135";;;;;;"Trumer Schutzbauten Gmbh";ETAG;;;;;;;;;;files/ss_25_16_76_25/tech_drawing/de_DE/generic_technical_drawing.pdf;files/ss_25_16_76_25/tech_drawing/en_US/generic_technical_drawing.pdf;files/ss_25_16_76_25/tech_drawing/es_ES/generic_technical_drawing.pdf;files/ss_25_16_76_25/tech_drawing/fr_FR/generic_technical_drawing.pdf;files/ss_25_16_76_25/tech_drawing/it_IT/generic_technical_drawing.pdf;;;;;;;;;;;;;;"Rigid Rockfall Catchment Fence";"Rigid Rockfall Catchment Fence";"Rigid Rockfall Catchment Fence";"Rigid Rockfall Catchment Fence";"Rigid Rockfall Catchment Fence";;;;;;;;;;;;;;;;;;
ss_25_16_76_26;;3.0,3.5;;3.0000;;;;;;"Rigid Connection DE";"Rigid Connection";"Rigid Connection ES";"Rigid Connection FR";"Rigid Connection IT";;Geotechnics,protection_systems,rockfall_fences,rockfall_protection,ss,ss_25_16_76;A;;1379-CPR-022/14;;Zn,Zn-Al;;"Rockfall Barrier TSV-500-oA produced by Trumer Schutzbauten Gmbh DE";"Rockfall Barrier TSV-500-oA produced by Trumer Schutzbauten Gmbh EN";"Rockfall Barrier TSV-500-oA produced by Trumer Schutzbauten Gmbh ES";"Rockfall Barrier TSV-500-oA produced by Trumer Schutzbauten Gmbh FR";"Rockfall Barrier TSV-500-oA produced by Trumer Schutzbauten Gmbh IT";;10.0000;;;;1;2.0000;RD_ss_25_16_76_26;geotech_products;;;;;;;;;;;2.0000;;;;;;;281.0000;18.0000;4.6800;273.0000;149.0000;187.0000;;500.0000;;;;;;TSV-500-oA;3.0000;;;;;files/ss_25_16_76_26/pdf_description/generic_datasheet.pdf;"Data Sheet DE";"Data Sheet EN";"Data Sheet ES";"Data Sheet FR";"Scheda Tecnica";;files/ss_25_16_76_26/picture/prod_picture-300x300.jpg;;"HEB180- S355J2";"Omega-Net 7.5/135";"Omega-Net 7.5/135";"Omega-Net 7.5/135";"Omega-Net 7.5/135";"Omega-Net 7.5/135";;;;;;"Trumer Schutzbauten Gmbh";CE;;;;85.0000;;;;;;files/ss_25_16_76_26/tech_drawing/de_DE/generic_technical_drawing.pdf;files/ss_25_16_76_26/tech_drawing/en_US/generic_technical_drawing.pdf;files/ss_25_16_76_26/tech_drawing/es_ES/generic_technical_drawing.pdf;files/ss_25_16_76_26/tech_drawing/fr_FR/generic_technical_drawing.pdf;files/ss_25_16_76_26/tech_drawing/it_IT/generic_technical_drawing.pdf;;;;;;;;;;;;;;"Rigid Rockfall Catchment Fence";"Rigid Rockfall Catchment Fence";"Rigid Rockfall Catchment Fence";"Rigid Rockfall Catchment Fence";"Rigid Rockfall Catchment Fence";;;;;;;;;;;;;;;;;;
ss_25_16_76_27;;4.0,4.5,5.0;;3.0000;;;;;;"Rigid Connection DE";"Rigid Connection";"Rigid Connection ES";"Rigid Connection FR";"Rigid Connection IT";;Geotechnics,protection_systems,rockfall_fences,rockfall_protection,ss,ss_25_16_76;A;;"1159-CPD-03 37 /1 3";;Zn,Zn-Al;;"Rockfall Barrier TSV-1000-oA produced by Trumer Schutzbauten Gmbh DE";"Rockfall Barrier TSV-1000-oA produced by Trumer Schutzbauten Gmbh EN";"Rockfall Barrier TSV-1000-oA produced by Trumer Schutzbauten Gmbh ES";"Rockfall Barrier TSV-1000-oA produced by Trumer Schutzbauten Gmbh FR";"Rockfall Barrier TSV-1000-oA produced by Trumer Schutzbauten Gmbh IT";;10.0000;;;;1;3.0000;RD_ss_25_16_76_27;geotech_products;;;;;;;;;;;2.0000;;;;;;;614.0000;20.0000;4.9300;532.0000;206.0000;307.0000;;1000.0000;;;;;;TSV-1000-oA;4.0000;;;;;files/ss_25_16_76_27/pdf_description/generic_datasheet.pdf;"Data Sheet DE";"Data Sheet EN";"Data Sheet ES";"Data Sheet FR";"Scheda Tecnica";;files/ss_25_16_76_27/picture/prod_picture-300x300.jpg;;"HEA240- S355J2";"Omega-Net 7.5/135";"Omega-Net 7.5/135";"Omega-Net 7.5/135";"Omega-Net 7.5/135";"Omega-Net 7.5/135";;;;;;"Trumer Schutzbauten Gmbh";CE;;;;330.0000;;;;;;files/ss_25_16_76_27/tech_drawing/de_DE/generic_technical_drawing.pdf;files/ss_25_16_76_27/tech_drawing/en_US/generic_technical_drawing.pdf;files/ss_25_16_76_27/tech_drawing/es_ES/generic_technical_drawing.pdf;files/ss_25_16_76_27/tech_drawing/fr_FR/generic_technical_drawing.pdf;files/ss_25_16_76_27/tech_drawing/it_IT/generic_technical_drawing.pdf;;;;;;;;;;;;;;"Rigid Rockfall Catchment Fence";"Rigid Rockfall Catchment Fence";"Rigid Rockfall Catchment Fence";"Rigid Rockfall Catchment Fence";"Rigid Rockfall Catchment Fence";;;;;;;;;;;;;;;;;;
ss_25_16_76_28;;4.0,4.5,5.0;;2.0000;;;;;;"Rigid Connection DE";"Rigid Connection";"Rigid Connection ES";"Rigid Connection FR";"Rigid Connection IT";;Geotechnics,protection_systems,rockfall_fences,rockfall_protection,ss,ss_25_16_76;A;;1379-CPR-022/14;;Zn,Zn-Al;;"Rockfall Barrier TSV-2000-oA produced by Trumer Schutzbauten Gmbh DE";"Rockfall Barrier TSV-2000-oA produced by Trumer Schutzbauten Gmbh EN";"Rockfall Barrier TSV-2000-oA produced by Trumer Schutzbauten Gmbh ES";"Rockfall Barrier TSV-2000-oA produced by Trumer Schutzbauten Gmbh FR";"Rockfall Barrier TSV-2000-oA produced by Trumer Schutzbauten Gmbh IT";;10.0000;;;;1;5.0000;RD_ss_25_16_76_28;geotech_products;;;;;;;;;;;2.0000;;;;;;;1152.0000;22.0000;6.3000;695.0000;340.0000;545.0000;;2000.0000;;;;;;TSV-2000-oA;4.0000;;;;;files/ss_25_16_76_28/pdf_description/generic_datasheet.pdf;"Data Sheet DE";"Data Sheet EN";"Data Sheet ES";"Data Sheet FR";"Scheda Tecnica";;files/ss_25_16_76_28/picture/prod_picture-300x300.jpg;;"HEA260- S355J2";"Omega-Net 9.0/185";"Omega-Net 9.0/185";"Omega-Net 9.0/185";"Omega-Net 9.0/185";"Omega-Net 9.0/185";;;;;;"Trumer Schutzbauten Gmbh";CE;;;;660.0000;;;;;;files/ss_25_16_76_28/tech_drawing/de_DE/generic_technical_drawing.pdf;files/ss_25_16_76_28/tech_drawing/en_US/generic_technical_drawing.pdf;files/ss_25_16_76_28/tech_drawing/es_ES/generic_technical_drawing.pdf;files/ss_25_16_76_28/tech_drawing/fr_FR/generic_technical_drawing.pdf;files/ss_25_16_76_28/tech_drawing/it_IT/generic_technical_drawing.pdf;;;;;;;;;;;;;;"Rigid Rockfall Catchment Fence";"Rigid Rockfall Catchment Fence";"Rigid Rockfall Catchment Fence";"Rigid Rockfall Catchment Fence";"Rigid Rockfall Catchment Fence";;;;;;;;;;;;;;;;;;
ss_25_16_76_29;;2.5,3.0;;4.0000;;;;;;"Rigid Connection DE";"Rigid Connection";"Rigid Connection ES";"Rigid Connection FR";"Rigid Connection IT";;Geotechnics,protection_systems,rockfall_fences,rockfall_protection,ss,ss_25_16_76;A;;pending;;Zn,Zn-Al;;"Rockfall Barrier RAV-0/A produced by Incofil Tech Srl DE";"Rockfall Barrier RAV-0/A produced by Incofil Tech Srl EN";"Rockfall Barrier RAV-0/A produced by Incofil Tech Srl ES";"Rockfall Barrier RAV-0/A produced by Incofil Tech Srl FR";"Rockfall Barrier RAV-0/A produced by Incofil Tech Srl IT";;10.0000;;;;1;;RD_ss_25_16_76_29;geotech_products;;;;;;;;;;;1.0000;;;;;;;;16.0000;8.3800;;162.9000;55.3000;44.4000;100.0000;;;;;;RAV-0/A;2.5000;;;;;files/ss_25_16_76_29/pdf_description/generic_datasheet.pdf;"Data Sheet DE";"Data Sheet EN";"Data Sheet ES";"Data Sheet FR";"Scheda Tecnica";;files/ss_25_16_76_29/picture/prod_picture-300x300.jpg;;"HEA120- S235JR";"Incopan Ring 4/350/6";"Incopan Ring 4/350/6";"Incopan Ring 4/350/6";"Incopan Ring 4/350/6";"Incopan Ring 4/350/6";;;;;;"Incofil Tech Srl";ETAG;;1.7600;2.0000;;;;;;;files/ss_25_16_76_29/tech_drawing/de_DE/generic_technical_drawing.pdf;files/ss_25_16_76_29/tech_drawing/en_US/generic_technical_drawing.pdf;files/ss_25_16_76_29/tech_drawing/es_ES/generic_technical_drawing.pdf;files/ss_25_16_76_29/tech_drawing/fr_FR/generic_technical_drawing.pdf;files/ss_25_16_76_29/tech_drawing/it_IT/generic_technical_drawing.pdf;;;;;;;;;;;;;;"Hinged Rockfall Catchment Fence";"Hinged Rockfall Catchment Fence";"Hinged Rockfall Catchment Fence";"Hinged Rockfall Catchment Fence";"Hinged Rockfall Catchment Fence";;;;;;;;;;;;;;;;;;
ss_25_16_76_30;;2.0,2.5;;4.0000;;;;;;"Hinged Connection DE";"Hinged Connection";"Hinged Connection ES";"Hinged Connection FR";"Hinged Connection IT";;Geotechnics,protection_systems,rockfall_fences,rockfall_protection,ss,ss_25_16_76;A;;pending;;Zn,Zn-Al;;"Rockfall Barrier RAV-1/A produced by Incofil Tech Srl DE";"Rockfall Barrier RAV-1/A produced by Incofil Tech Srl EN";"Rockfall Barrier RAV-1/A produced by Incofil Tech Srl ES";"Rockfall Barrier RAV-1/A produced by Incofil Tech Srl FR";"Rockfall Barrier RAV-1/A produced by Incofil Tech Srl IT";;5.0000;;;;1;1.0000;RD_ss_25_16_76_30;geotech_products;;;;;;;;;;;1.0000;;;;;;;;16.0000;3.8600;;100.0000;100.0000;140.0000;250.0000;;;;;;RAV-1/A;2.0000;;;;;files/ss_25_16_76_30/pdf_description/generic_datasheet.pdf;"Data Sheet DE";"Data Sheet EN";"Data Sheet ES";"Data Sheet FR";"Scheda Tecnica";;files/ss_25_16_76_30/picture/prod_picture-300x300.jpg;;"HEA120- S235JR";"Incopan Ring 4/350/9";"Incopan Ring 4/350/9";"Incopan Ring 4/350/9";"Incopan Ring 4/350/9";"Incopan Ring 4/350/9";;;;;;"Incofil Tech Srl";ETAG;;1.1500;2.0000;85.0000;;;;;;files/ss_25_16_76_30/tech_drawing/de_DE/generic_technical_drawing.pdf;files/ss_25_16_76_30/tech_drawing/en_US/generic_technical_drawing.pdf;files/ss_25_16_76_30/tech_drawing/es_ES/generic_technical_drawing.pdf;files/ss_25_16_76_30/tech_drawing/fr_FR/generic_technical_drawing.pdf;files/ss_25_16_76_30/tech_drawing/it_IT/generic_technical_drawing.pdf;;;;;;;;;;;;;;"Rigid Rockfall Catchment Fence";"Rigid Rockfall Catchment Fence";"Rigid Rockfall Catchment Fence";"Rigid Rockfall Catchment Fence";"Rigid Rockfall Catchment Fence";;;;;;;;;;;;;;;;;;
ss_25_16_76_31;;3.0,3.5;;4.0000;;;;;;"Hinged Connection DE";"Hinged Connection";"Hinged Connection ES";"Hinged Connection FR";"Hinged Connection IT";;Geotechnics,protection_systems,rockfall_fences,rockfall_protection,ss,ss_25_16_76;A;;pending;;Zn,Zn-Al;;"Rockfall Barrier RAV-2/A produced by Incofil Tech Srl DE";"Rockfall Barrier RAV-2/A produced by Incofil Tech Srl EN";"Rockfall Barrier RAV-2/A produced by Incofil Tech Srl ES";"Rockfall Barrier RAV-2/A produced by Incofil Tech Srl FR";"Rockfall Barrier RAV-2/A produced by Incofil Tech Srl IT";;10.0000;;;;1;2.0000;RD_ss_25_16_76_31;geotech_products;;;;;;;;;;;1.0000;;;;;;;;16.0000;4.0400;;268.1900;80.0000;210.8000;500.0000;;;;;;RAV-2/A;3.0000;;;;;files/ss_25_16_76_31/pdf_description/generic_datasheet.pdf;"Data Sheet DE";"Data Sheet EN";"Data Sheet ES";"Data Sheet FR";"Scheda Tecnica";;files/ss_25_16_76_31/picture/prod_picture-300x300.jpg;;"HEA120- S235JR";"Incopan Ring 4/350/9";"Incopan Ring 4/350/9";"Incopan Ring 4/350/9";"Incopan Ring 4/350/9";"Incopan Ring 4/350/9";;;;;;"Incofil Tech Srl";ETAG;;1.6000;2.0000;166.0000;;;;;;files/ss_25_16_76_31/tech_drawing/de_DE/generic_technical_drawing.pdf;files/ss_25_16_76_31/tech_drawing/en_US/generic_technical_drawing.pdf;files/ss_25_16_76_31/tech_drawing/es_ES/generic_technical_drawing.pdf;files/ss_25_16_76_31/tech_drawing/fr_FR/generic_technical_drawing.pdf;files/ss_25_16_76_31/tech_drawing/it_IT/generic_technical_drawing.pdf;;;;;;;;;;;;;;"Hinged Rockfall Catchment Fence";"Hinged Rockfall Catchment Fence";"Hinged Rockfall Catchment Fence";"Hinged Rockfall Catchment Fence";"Hinged Rockfall Catchment Fence";;;;;;;;;;;;;;;;;;
ss_25_16_76_32;;3.5,4.0;;4.0000;;;;;;"Hinged Connection DE";"Hinged Connection";"Hinged Connection ES";"Hinged Connection FR";"Hinged Connection IT";;Geotechnics,protection_systems,rockfall_fences,rockfall_protection,ss,ss_25_16_76;A;;CE1159-CPD-0315/12;;Zn,Zn-Al;;"Rockfall Barrier RAV-3/A produced by Incofil Tech Srl DE";"Rockfall Barrier RAV-3/A produced by Incofil Tech Srl EN";"Rockfall Barrier RAV-3/A produced by Incofil Tech Srl ES";"Rockfall Barrier RAV-3/A produced by Incofil Tech Srl FR";"Rockfall Barrier RAV-3/A produced by Incofil Tech Srl IT";;10.0000;;;;1;3.0000;RD_ss_25_16_76_32;geotech_products;;;;;;;;;;;1.0000;;;;;;;;18.0000;8.1000;;287.9000;144.0000;171.8000;1000.0000;;;;;;RAV-3/A;3.5000;;;;;files/ss_25_16_76_32/pdf_description/generic_datasheet.pdf;"Data Sheet DE";"Data Sheet EN";"Data Sheet ES";"Data Sheet FR";"Scheda Tecnica";;files/ss_25_16_76_32/picture/prod_picture-300x300.jpg;;"HEA140- S235JR";"Incopan Ring 4/350/9";"Incopan Ring 4/350/9";"Incopan Ring 4/350/9";"Incopan Ring 4/350/9";"Incopan Ring 4/350/9";;;;;;"Incofil Tech Srl";CE;;1.7600;2.0000;333.0000;;;;;;files/ss_25_16_76_32/tech_drawing/de_DE/generic_technical_drawing.pdf;files/ss_25_16_76_32/tech_drawing/en_US/generic_technical_drawing.pdf;files/ss_25_16_76_32/tech_drawing/es_ES/generic_technical_drawing.pdf;files/ss_25_16_76_32/tech_drawing/fr_FR/generic_technical_drawing.pdf;files/ss_25_16_76_32/tech_drawing/it_IT/generic_technical_drawing.pdf;;;;;;;;;;;;;;"Hinged Rockfall Catchment Fence";"Hinged Rockfall Catchment Fence";"Hinged Rockfall Catchment Fence";"Hinged Rockfall Catchment Fence";"Hinged Rockfall Catchment Fence";;;;;;;;;;;;;;;;;;
ss_25_16_76_33;;4.0,4.5,5.0;;4.0000;;;;;;"Hinged Connection DE";"Hinged Connection";"Hinged Connection ES";"Hinged Connection FR";"Hinged Connection IT";;Geotechnics,protection_systems,rockfall_fences,rockfall_protection,ss,ss_25_16_76;A;;CE1159-CPD-0327/13;;Zn,Zn-Al;;"Rockfall Barrier RAV-5/A produced by Incofil Tech Srl DE";"Rockfall Barrier RAV-5/A produced by Incofil Tech Srl EN";"Rockfall Barrier RAV-5/A produced by Incofil Tech Srl ES";"Rockfall Barrier RAV-5/A produced by Incofil Tech Srl FR";"Rockfall Barrier RAV-5/A produced by Incofil Tech Srl IT";;10.0000;;;;1;4.0000;RD_ss_25_16_76_33;geotech_products;;;;;;;;;;;2.0000;;;;;;;;24.0000;8.5000;;265.4000;149.3000;187.7000;2000.0000;;;;;;RAV-5/A;4.0000;;;;;files/ss_25_16_76_33/pdf_description/generic_datasheet.pdf;"Data Sheet DE";"Data Sheet EN";"Data Sheet ES";"Data Sheet FR";"Scheda Tecnica";;files/ss_25_16_76_33/picture/prod_picture-300x300.jpg;;"HEA160- S235JR";"Incopan Ring 4/350/10.5";"Incopan Ring 4/350/10.5";"Incopan Ring 4/350/10.5";"Incopan Ring 4/350/10.5";"Incopan Ring 4/350/10.5";;;;;;"Incofil Tech Srl";CE;;2.0400;2.0000;666.0000;;;;;;files/ss_25_16_76_33/tech_drawing/de_DE/generic_technical_drawing.pdf;files/ss_25_16_76_33/tech_drawing/en_US/generic_technical_drawing.pdf;files/ss_25_16_76_33/tech_drawing/es_ES/generic_technical_drawing.pdf;files/ss_25_16_76_33/tech_drawing/fr_FR/generic_technical_drawing.pdf;files/ss_25_16_76_33/tech_drawing/it_IT/generic_technical_drawing.pdf;;;;;;;;;;;;;;"Hinged Rockfall Catchment Fence";"Hinged Rockfall Catchment Fence";"Hinged Rockfall Catchment Fence";"Hinged Rockfall Catchment Fence";"Hinged Rockfall Catchment Fence";;;;;;;;;;;;;;;;;;
ss_25_16_76_34;;5.0,5.5,6.0;;4.0000;;;;;;"Hinged Connection DE";"Hinged Connection";"Hinged Connection ES";"Hinged Connection FR";"Hinged Connection IT";;Geotechnics,protection_systems,rockfall_fences,rockfall_protection,ss,ss_25_16_76;A;;CE1159-CPD-0355/13;;Zn,Zn-Al;;"Rockfall Barrier RAV-6/A produced by Incofil Tech Srl DE";"Rockfall Barrier RAV-6/A produced by Incofil Tech Srl EN";"Rockfall Barrier RAV-6/A produced by Incofil Tech Srl ES";"Rockfall Barrier RAV-6/A produced by Incofil Tech Srl FR";"Rockfall Barrier RAV-6/A produced by Incofil Tech Srl IT";;10.0000;;;;1;5.0000;RD_ss_25_16_76_34;geotech_products;;;;;;;;;;;2.0000;;;;;;;;24.0000;8.9400;;399.2000;284.2000;247.5000;3000.0000;;;;;;RAV-6/A;5.0000;;;;;files/ss_25_16_76_34/pdf_description/generic_datasheet.pdf;"Data Sheet DE";"Data Sheet EN";"Data Sheet ES";"Data Sheet FR";"Scheda Tecnica";;files/ss_25_16_76_34/picture/prod_picture-300x300.jpg;;"HEA200- S235JR";"Incopan Ring 6/350/10.5";"Incopan Ring 6/350/10.5";"Incopan Ring 6/350/10.5";"Incopan Ring 6/350/10.5";"Incopan Ring 6/350/10.5";;;;;;"Incofil Tech Srl";CE;;2.5600;2.0000;1000.0000;;;;;;files/ss_25_16_76_34/tech_drawing/de_DE/generic_technical_drawing.pdf;files/ss_25_16_76_34/tech_drawing/en_US/generic_technical_drawing.pdf;files/ss_25_16_76_34/tech_drawing/es_ES/generic_technical_drawing.pdf;files/ss_25_16_76_34/tech_drawing/fr_FR/generic_technical_drawing.pdf;files/ss_25_16_76_34/tech_drawing/it_IT/generic_technical_drawing.pdf;;;;;;;;;;;;;;"Hinged Rockfall Catchment Fence";"Hinged Rockfall Catchment Fence";"Hinged Rockfall Catchment Fence";"Hinged Rockfall Catchment Fence";"Hinged Rockfall Catchment Fence";;;;;;;;;;;;;;;;;;
ss_25_16_76_35;;6.0,6.5,7.0;;4.0000;;;;;;"Hinged Connection DE";"Hinged Connection";"Hinged Connection ES";"Hinged Connection FR";"Hinged Connection IT";;Geotechnics,protection_systems,rockfall_fences,rockfall_protection,ss,ss_25_16_76;A;;CE1159-CPD-0336/13;;Zn,Zn-Al;;"Rockfall Barrier RAV-8/A produced by Incofil Tech Srl DE";"Rockfall Barrier RAV-8/A produced by Incofil Tech Srl EN";"Rockfall Barrier RAV-8/A produced by Incofil Tech Srl ES";"Rockfall Barrier RAV-8/A produced by Incofil Tech Srl FR";"Rockfall Barrier RAV-8/A produced by Incofil Tech Srl IT";;10.0000;;;;1;8.0000;RD_ss_25_16_76_35;geotech_products;;;;;;;;;;;4.0000;;;;;;;;24.0000;12.6000;;235.0000;180.0000;300.0000;5000.0000;;;;;;RAV-8/A;6.0000;;;;;files/ss_25_16_76_35/pdf_description/generic_datasheet.pdf;"Data Sheet DE";"Data Sheet EN";"Data Sheet ES";"Data Sheet FR";"Scheda Tecnica";;files/ss_25_16_76_35/picture/prod_picture-300x300.jpg;;"HEA260- S235JR";"Incopan Ring 6/420/15";"Incopan Ring 6/420/15";"Incopan Ring 6/420/15";"Incopan Ring 6/420/15";"Incopan Ring 6/420/15";;;;;;"Incofil Tech Srl";CE;;3.8600;3.0000;1666.0000;;;;;;files/ss_25_16_76_35/tech_drawing/de_DE/generic_technical_drawing.pdf;files/ss_25_16_76_35/tech_drawing/en_US/generic_technical_drawing.pdf;files/ss_25_16_76_35/tech_drawing/es_ES/generic_technical_drawing.pdf;files/ss_25_16_76_35/tech_drawing/fr_FR/generic_technical_drawing.pdf;files/ss_25_16_76_35/tech_drawing/it_IT/generic_technical_drawing.pdf;;;;;;;;;;;;;;"Hinged Rockfall Catchment Fence";"Hinged Rockfall Catchment Fence";"Hinged Rockfall Catchment Fence";"Hinged Rockfall Catchment Fence";"Hinged Rockfall Catchment Fence";;;;;;;;;;;;;;;;;;
