sku;altitude_factor;approved_heights;available_dimensions;bars_no_per_base_plate;bar_type-de_DE;bar_type-en_US;bar_type-es_ES;bar_type-fr_FR;bar_type-it_IT;base_plate_type-de_DE;base_plate_type-en_US;base_plate_type-es_ES;base_plate_type-fr_FR;base_plate_type-it_IT;border_wire_diameter;categories;category_res_height;cbr_puncture_resistance;certification_number;ce_number;coating;cross_section_area;description-de_DE-ecommerce;description-en_US-ecommerce;description-es_ES-ecommerce;description-fr_FR-ecommerce;description-it_IT-ecommerce;diameter_option;distance_between_posts;dk_snow_height;elongation_yeld_log_perc;elongation_yeld_trav_perc;enabled;energy_class;external_code;family;gas_permeability;geogrid_type-de_DE;geogrid_type-en_US;geogrid_type-es_ES;geogrid_type-fr_FR;geogrid_type-it_IT;groups;height;inner_diameter;junction_strength_n;lateral_anchors_no;length;material-de_DE;material-en_US;material-es_ES;material-fr_FR;material-it_IT;max_bending_moment_plate;max_beraring_rope_diameter;max_elongation;max_kn_comp_plate;max_kn_lateral;max_kn_shear_plate;max_kn_upslope;mel_energy;mesh_size;mesh_size_long;mesh_size_trasv;mesh_tpe;min_mass_coating;name;nominal_height;n_sliding_factor;outer_diameter;PACK-groups;PACK-products;pdf_description;pdf_title-de_DE;pdf_title-en_US;pdf_title-es_ES;pdf_title-fr_FR;pdf_title-it_IT;permeability_to_liquids;picture;porometry;post_type;primary_net_type-de_DE;primary_net_type-en_US;primary_net_type-es_ES;primary_net_type-fr_FR;primary_net_type-it_IT;process-de_DE;process-en_US;process-es_ES;process-fr_FR;process-it_IT;producer;product_certification;release_date-ecommerce;residual_height;retaining_rope_no_per_posts;sel_energy;slope_inclination;steel_grade_options;strand_diameter;SUBSTITUTION-groups;SUBSTITUTION-products;tech_drawing-de_DE;tech_drawing-en_US;tech_drawing-es_ES;tech_drawing-fr_FR;tech_drawing-it_IT;tensile_strenght_mesh;tensile_strength;thickness;thread_type-de_DE;thread_type-en_US;thread_type-es_ES;thread_type-fr_FR;thread_type-it_IT;type_of_netting-de_DE;type_of_netting-en_US;type_of_netting-es_ES;type_of_netting-fr_FR;type_of_netting-it_IT;type_of_system-de_DE;type_of_system-en_US;type_of_system-es_ES;type_of_system-fr_FR;type_of_system-it_IT;ultimate_elongation_long;ultimate_elongation_trav;ultimate_load;ultimate_load_long;ultimate_load_trasv;ultimate_strength;unit_weight;unit_weight_surface;UPSELL-groups;UPSELL-products;uv_resistance;vertical_permeability;width;wire_diameter;X_SELL-groups;X_SELL-products;yield_load;yield_strength
ss_25_16_76_28;;4.0,4.5,5.0;;2;;;;;;Rigid Connection DE;Rigid Connection;Rigid Connection ES;Rigid Connection FR;Rigid Connection IT;;Geotechnics,protection_systems,rockfall_fences,rockfall_protection,ss,ss_25_16_76;A;;1379-CPR-022/14;;Zn,Zn-Al;;Rockfall Barrier TSV-2000-oA produced by Trumer Schutzbauten Gmbh DE;Rockfall Barrier TSV-2000-oA produced by Trumer Schutzbauten Gmbh EN;Rockfall Barrier TSV-2000-oA produced by Trumer Schutzbauten Gmbh ES;Rockfall Barrier TSV-2000-oA produced by Trumer Schutzbauten Gmbh FR;Rockfall Barrier TSV-2000-oA produced by Trumer Schutzbauten Gmbh IT;;10;;;;1;5;RD_ss_25_16_76_28;geotech_products;;;;;;;;;;;2;;;;;;;1152;22;6.3;695;340;545;;2000;;;;;;TSV-2000-oA;4;;;;;files/ss_25_16_76_28/pdf_description/generic_datasheet.pdf;Data Sheet DE;Data Sheet EN;Data Sheet ES;Data Sheet FR;Scheda Tecnica;;files/ss_25_16_76_28/picture/prod_picture-300x300.jpg;;HEA260- S355J2;Omega-Net 9.0/185;Omega-Net 9.0/185;Omega-Net 9.0/185;Omega-Net 9.0/185;Omega-Net 9.0/185;;;;;;Trumer Schutzbauten Gmbh;CE;;;;660;;;;;;files/ss_25_16_76_28/tech_drawing/de_DE/generic_technical_drawing.pdf;files/ss_25_16_76_28/tech_drawing/en_US/generic_technical_drawing.pdf;files/ss_25_16_76_28/tech_drawing/es_ES/generic_technical_drawing.pdf;files/ss_25_16_76_28/tech_drawing/fr_FR/generic_technical_drawing.pdf;files/ss_25_16_76_28/tech_drawing/it_IT/generic_technical_drawing.pdf;;;;;;;;;;;;;;Rigid Rockfall Catchment Fence;Rigid Rockfall Catchment Fence;Rigid Rockfall Catchment Fence;Rigid Rockfall Catchment Fence;Rigid Rockfall Catchment Fence;;;;;;;;;;;;;;;;;;
ss_25_16_76_29;;2.5,3.0;;4;;;;;;Rigid Connection DE;Rigid Connection;Rigid Connection ES;Rigid Connection FR;Rigid Connection IT;;Geotechnics,protection_systems,rockfall_fences,rockfall_protection,ss,ss_25_16_76;A;;pending;;Zn,Zn-Al;;Rockfall Barrier RAV-0/A produced by Incofil Tech Srl DE;Rockfall Barrier RAV-0/A produced by Incofil Tech Srl EN;Rockfall Barrier RAV-0/A produced by Incofil Tech Srl ES;Rockfall Barrier RAV-0/A produced by Incofil Tech Srl FR;Rockfall Barrier RAV-0/A produced by Incofil Tech Srl IT;;10;;;;1;;RD_ss_25_16_76_29;geotech_products;;;;;;;;;;;1;;;;;;;;16;8.38;;162.9;55.3;44.4;100;;;;;;RAV-0/A;2.5;;;;;files/ss_25_16_76_29/pdf_description/generic_datasheet.pdf;Data Sheet DE;Data Sheet EN;Data Sheet ES;Data Sheet FR;Scheda Tecnica;;files/ss_25_16_76_29/picture/prod_picture-300x300.jpg;;HEA120- S235JR;Incopan Ring 4/350/6;Incopan Ring 4/350/6;Incopan Ring 4/350/6;Incopan Ring 4/350/6;Incopan Ring 4/350/6;;;;;;Incofil Tech Srl;ETAG;;1.76;2;;;;;;;files/ss_25_16_76_29/tech_drawing/de_DE/generic_technical_drawing.pdf;files/ss_25_16_76_29/tech_drawing/en_US/generic_technical_drawing.pdf;files/ss_25_16_76_29/tech_drawing/es_ES/generic_technical_drawing.pdf;files/ss_25_16_76_29/tech_drawing/fr_FR/generic_technical_drawing.pdf;files/ss_25_16_76_29/tech_drawing/it_IT/generic_technical_drawing.pdf;;;;;;;;;;;;;;Hinged Rockfall Catchment Fence;Hinged Rockfall Catchment Fence;Hinged Rockfall Catchment Fence;Hinged Rockfall Catchment Fence;Hinged Rockfall Catchment Fence;;;;;;;;;;;;;;;;;;
ss_25_16_76_30;;2.0,2.5;;4;;;;;;Hinged Connection DE;Hinged Connection;Hinged Connection ES;Hinged Connection FR;Hinged Connection IT;;Geotechnics,protection_systems,rockfall_fences,rockfall_protection,ss,ss_25_16_76;A;;pending;;Zn,Zn-Al;;Rockfall Barrier RAV-1/A produced by Incofil Tech Srl DE;Rockfall Barrier RAV-1/A produced by Incofil Tech Srl EN;Rockfall Barrier RAV-1/A produced by Incofil Tech Srl ES;Rockfall Barrier RAV-1/A produced by Incofil Tech Srl FR;Rockfall Barrier RAV-1/A produced by Incofil Tech Srl IT;;5;;;;1;1;RD_ss_25_16_76_30;geotech_products;;;;;;;;;;;1;;;;;;;;16;3.86;;100;100;140;250;;;;;;RAV-1/A;2;;;;;files/ss_25_16_76_30/pdf_description/generic_datasheet.pdf;Data Sheet DE;Data Sheet EN;Data Sheet ES;Data Sheet FR;Scheda Tecnica;;files/ss_25_16_76_30/picture/prod_picture-300x300.jpg;;HEA120- S235JR;Incopan Ring 4/350/9;Incopan Ring 4/350/9;Incopan Ring 4/350/9;Incopan Ring 4/350/9;Incopan Ring 4/350/9;;;;;;Incofil Tech Srl;ETAG;;1.15;2;85;;;;;;files/ss_25_16_76_30/tech_drawing/de_DE/generic_technical_drawing.pdf;files/ss_25_16_76_30/tech_drawing/en_US/generic_technical_drawing.pdf;files/ss_25_16_76_30/tech_drawing/es_ES/generic_technical_drawing.pdf;files/ss_25_16_76_30/tech_drawing/fr_FR/generic_technical_drawing.pdf;files/ss_25_16_76_30/tech_drawing/it_IT/generic_technical_drawing.pdf;;;;;;;;;;;;;;Rigid Rockfall Catchment Fence;Rigid Rockfall Catchment Fence;Rigid Rockfall Catchment Fence;Rigid Rockfall Catchment Fence;Rigid Rockfall Catchment Fence;;;;;;;;;;;;;;;;;;
ss_25_16_76_31;;3.0,3.5;;4;;;;;;Hinged Connection DE;Hinged Connection;Hinged Connection ES;Hinged Connection FR;Hinged Connection IT;;Geotechnics,protection_systems,rockfall_fences,rockfall_protection,ss,ss_25_16_76;A;;pending;;Zn,Zn-Al;;Rockfall Barrier RAV-2/A produced by Incofil Tech Srl DE;Rockfall Barrier RAV-2/A produced by Incofil Tech Srl EN;Rockfall Barrier RAV-2/A produced by Incofil Tech Srl ES;Rockfall Barrier RAV-2/A produced by Incofil Tech Srl FR;Rockfall Barrier RAV-2/A produced by Incofil Tech Srl IT;;10;;;;1;2;RD_ss_25_16_76_31;geotech_products;;;;;;;;;;;1;;;;;;;;16;4.04;;268.19;80;210.8;500;;;;;;RAV-2/A;3;;;;;files/ss_25_16_76_31/pdf_description/generic_datasheet.pdf;Data Sheet DE;Data Sheet EN;Data Sheet ES;Data Sheet FR;Scheda Tecnica;;files/ss_25_16_76_31/picture/prod_picture-300x300.jpg;;HEA120- S235JR;Incopan Ring 4/350/9;Incopan Ring 4/350/9;Incopan Ring 4/350/9;Incopan Ring 4/350/9;Incopan Ring 4/350/9;;;;;;Incofil Tech Srl;ETAG;;1.6;2;166;;;;;;files/ss_25_16_76_31/tech_drawing/de_DE/generic_technical_drawing.pdf;files/ss_25_16_76_31/tech_drawing/en_US/generic_technical_drawing.pdf;files/ss_25_16_76_31/tech_drawing/es_ES/generic_technical_drawing.pdf;files/ss_25_16_76_31/tech_drawing/fr_FR/generic_technical_drawing.pdf;files/ss_25_16_76_31/tech_drawing/it_IT/generic_technical_drawing.pdf;;;;;;;;;;;;;;Hinged Rockfall Catchment Fence;Hinged Rockfall Catchment Fence;Hinged Rockfall Catchment Fence;Hinged Rockfall Catchment Fence;Hinged Rockfall Catchment Fence;;;;;;;;;;;;;;;;;;
ss_25_16_76_32;;3.5,4.0;;4;;;;;;Hinged Connection DE;Hinged Connection;Hinged Connection ES;Hinged Connection FR;Hinged Connection IT;;Geotechnics,protection_systems,rockfall_fences,rockfall_protection,ss,ss_25_16_76;A;;CE1159-CPD-0315/12;;Zn,Zn-Al;;Rockfall Barrier RAV-3/A produced by Incofil Tech Srl DE;Rockfall Barrier RAV-3/A produced by Incofil Tech Srl EN;Rockfall Barrier RAV-3/A produced by Incofil Tech Srl ES;Rockfall Barrier RAV-3/A produced by Incofil Tech Srl FR;Rockfall Barrier RAV-3/A produced by Incofil Tech Srl IT;;10;;;;1;3;RD_ss_25_16_76_32;geotech_products;;;;;;;;;;;1;;;;;;;;18;8.1;;287.9;144;171.8;1000;;;;;;RAV-3/A;3.5;;;;;files/ss_25_16_76_32/pdf_description/generic_datasheet.pdf;Data Sheet DE;Data Sheet EN;Data Sheet ES;Data Sheet FR;Scheda Tecnica;;files/ss_25_16_76_32/picture/prod_picture-300x300.jpg;;HEA140- S235JR;Incopan Ring 4/350/9;Incopan Ring 4/350/9;Incopan Ring 4/350/9;Incopan Ring 4/350/9;Incopan Ring 4/350/9;;;;;;Incofil Tech Srl;CE;;1.76;2;333;;;;;;files/ss_25_16_76_32/tech_drawing/de_DE/generic_technical_drawing.pdf;files/ss_25_16_76_32/tech_drawing/en_US/generic_technical_drawing.pdf;files/ss_25_16_76_32/tech_drawing/es_ES/generic_technical_drawing.pdf;files/ss_25_16_76_32/tech_drawing/fr_FR/generic_technical_drawing.pdf;files/ss_25_16_76_32/tech_drawing/it_IT/generic_technical_drawing.pdf;;;;;;;;;;;;;;Hinged Rockfall Catchment Fence;Hinged Rockfall Catchment Fence;Hinged Rockfall Catchment Fence;Hinged Rockfall Catchment Fence;Hinged Rockfall Catchment Fence;;;;;;;;;;;;;;;;;;
ss_25_16_76_33;;4.0,4.5,5.0;;4;;;;;;Hinged Connection DE;Hinged Connection;Hinged Connection ES;Hinged Connection FR;Hinged Connection IT;;Geotechnics,protection_systems,rockfall_fences,rockfall_protection,ss,ss_25_16_76;A;;CE1159-CPD-0327/13;;Zn,Zn-Al;;Rockfall Barrier RAV-5/A produced by Incofil Tech Srl DE;Rockfall Barrier RAV-5/A produced by Incofil Tech Srl EN;Rockfall Barrier RAV-5/A produced by Incofil Tech Srl ES;Rockfall Barrier RAV-5/A produced by Incofil Tech Srl FR;Rockfall Barrier RAV-5/A produced by Incofil Tech Srl IT;;10;;;;1;4;RD_ss_25_16_76_33;geotech_products;;;;;;;;;;;2;;;;;;;;24;8.5;;265.4;149.3;187.7;2000;;;;;;RAV-5/A;4;;;;;files/ss_25_16_76_33/pdf_description/generic_datasheet.pdf;Data Sheet DE;Data Sheet EN;Data Sheet ES;Data Sheet FR;Scheda Tecnica;;files/ss_25_16_76_33/picture/prod_picture-300x300.jpg;;HEA160- S235JR;Incopan Ring 4/350/10.5;Incopan Ring 4/350/10.5;Incopan Ring 4/350/10.5;Incopan Ring 4/350/10.5;Incopan Ring 4/350/10.5;;;;;;Incofil Tech Srl;CE;;2.04;2;666;;;;;;files/ss_25_16_76_33/tech_drawing/de_DE/generic_technical_drawing.pdf;files/ss_25_16_76_33/tech_drawing/en_US/generic_technical_drawing.pdf;files/ss_25_16_76_33/tech_drawing/es_ES/generic_technical_drawing.pdf;files/ss_25_16_76_33/tech_drawing/fr_FR/generic_technical_drawing.pdf;files/ss_25_16_76_33/tech_drawing/it_IT/generic_technical_drawing.pdf;;;;;;;;;;;;;;Hinged Rockfall Catchment Fence;Hinged Rockfall Catchment Fence;Hinged Rockfall Catchment Fence;Hinged Rockfall Catchment Fence;Hinged Rockfall Catchment Fence;;;;;;;;;;;;;;;;;;
ss_25_16_76_34;;5.0,5.5,6.0;;4;;;;;;Hinged Connection DE;Hinged Connection;Hinged Connection ES;Hinged Connection FR;Hinged Connection IT;;Geotechnics,protection_systems,rockfall_fences,rockfall_protection,ss,ss_25_16_76;A;;CE1159-CPD-0355/13;;Zn,Zn-Al;;Rockfall Barrier RAV-6/A produced by Incofil Tech Srl DE;Rockfall Barrier RAV-6/A produced by Incofil Tech Srl EN;Rockfall Barrier RAV-6/A produced by Incofil Tech Srl ES;Rockfall Barrier RAV-6/A produced by Incofil Tech Srl FR;Rockfall Barrier RAV-6/A produced by Incofil Tech Srl IT;;10;;;;1;5;RD_ss_25_16_76_34;geotech_products;;;;;;;;;;;2;;;;;;;;24;8.94;;399.2;284.2;247.5;3000;;;;;;RAV-6/A;5;;;;;files/ss_25_16_76_34/pdf_description/generic_datasheet.pdf;Data Sheet DE;Data Sheet EN;Data Sheet ES;Data Sheet FR;Scheda Tecnica;;files/ss_25_16_76_34/picture/prod_picture-300x300.jpg;;HEA200- S235JR;Incopan Ring 6/350/10.5;Incopan Ring 6/350/10.5;Incopan Ring 6/350/10.5;Incopan Ring 6/350/10.5;Incopan Ring 6/350/10.5;;;;;;Incofil Tech Srl;CE;;2.56;2;1000;;;;;;files/ss_25_16_76_34/tech_drawing/de_DE/generic_technical_drawing.pdf;files/ss_25_16_76_34/tech_drawing/en_US/generic_technical_drawing.pdf;files/ss_25_16_76_34/tech_drawing/es_ES/generic_technical_drawing.pdf;files/ss_25_16_76_34/tech_drawing/fr_FR/generic_technical_drawing.pdf;files/ss_25_16_76_34/tech_drawing/it_IT/generic_technical_drawing.pdf;;;;;;;;;;;;;;Hinged Rockfall Catchment Fence;Hinged Rockfall Catchment Fence;Hinged Rockfall Catchment Fence;Hinged Rockfall Catchment Fence;Hinged Rockfall Catchment Fence;;;;;;;;;;;;;;;;;;
ss_25_16_76_35;;6.0,6.5,7.0;;4;;;;;;Hinged Connection DE;Hinged Connection;Hinged Connection ES;Hinged Connection FR;Hinged Connection IT;;Geotechnics,protection_systems,rockfall_fences,rockfall_protection,ss,ss_25_16_76;A;;CE1159-CPD-0336/13;;Zn,Zn-Al;;Rockfall Barrier RAV-8/A produced by Incofil Tech Srl DE;Rockfall Barrier RAV-8/A produced by Incofil Tech Srl EN;Rockfall Barrier RAV-8/A produced by Incofil Tech Srl ES;Rockfall Barrier RAV-8/A produced by Incofil Tech Srl FR;Rockfall Barrier RAV-8/A produced by Incofil Tech Srl IT;;10;;;;1;8;RD_ss_25_16_76_35;geotech_products;;;;;;;;;;;4;;;;;;;;24;12.6;;235;180;300;5000;;;;;;RAV-8/A;6;;;;;files/ss_25_16_76_35/pdf_description/generic_datasheet.pdf;Data Sheet DE;Data Sheet EN;Data Sheet ES;Data Sheet FR;Scheda Tecnica;;files/ss_25_16_76_35/picture/prod_picture-300x300.jpg;;HEA260- S235JR;Incopan Ring 6/420/15;Incopan Ring 6/420/15;Incopan Ring 6/420/15;Incopan Ring 6/420/15;Incopan Ring 6/420/15;;;;;;Incofil Tech Srl;CE;;3.86;3;1666;;;;;;files/ss_25_16_76_35/tech_drawing/de_DE/generic_technical_drawing.pdf;files/ss_25_16_76_35/tech_drawing/en_US/generic_technical_drawing.pdf;files/ss_25_16_76_35/tech_drawing/es_ES/generic_technical_drawing.pdf;files/ss_25_16_76_35/tech_drawing/fr_FR/generic_technical_drawing.pdf;files/ss_25_16_76_35/tech_drawing/it_IT/generic_technical_drawing.pdf;;;;;;;;;;;;;;Hinged Rockfall Catchment Fence;Hinged Rockfall Catchment Fence;Hinged Rockfall Catchment Fence;Hinged Rockfall Catchment Fence;Hinged Rockfall Catchment Fence;;;;;;;;;;;;;;;;;;
Ss_25_16_76_36;;2.0,2.5;;4;;;;;;Hinged Connection DE;Hinged Connection;Hinged Connection ES;Hinged Connection FR;Hinged Connection IT;;Geotechnics,protection_systems,rockfall_fences,rockfall_protection,ss,ss_25_16_76;A;;CE1159-CPD-0315/12;;Zn,Zn-Al;;Rockfall Barrier ISOSTOP 100 E produced by Isofer Gmbh DE;Rockfall Barrier ISOSTOP 100 E produced by Isofer Gmbh EN;Rockfall Barrier ISOSTOP 100 E produced by Isofer Gmbh ES;Rockfall Barrier ISOSTOP 100 E produced by Isofer Gmbh FR;Rockfall Barrier ISOSTOP 100 E produced by Isofer Gmbh IT;;10;;;;1;;RD_Ss_25_16_76_36;geotech_products;;;;;;;;;;;1;;;;;;;;16;2.7;;100;50;200;100;;;;;;ISOSTOP 100 E;2;;;;;files/Ss_25_16_76_36/pdf_description/generic_datasheet.pdf;Data Sheet DE;Data Sheet EN;Data Sheet ES;Data Sheet FR;Scheda Tecnica;;files/Ss_25_16_76_36/picture/prod_picture-300x300.jpg;;HEA120- S355J2;Orthogonal-Net∅ 6 mm;Orthogonal-Net∅ 6 mm;Orthogonal-Net∅ 6 mm;"Orthogonal-Net
∅ 6 mm";"Orthogonal-Net
∅ 6 mm";;;;;;Isofer Gmbh;CE;;1.66;;;;;;;;files/Ss_25_16_76_36/tech_drawing/de_DE/generic_technical_drawing.pdf;files/Ss_25_16_76_36/tech_drawing/en_US/generic_technical_drawing.pdf;files/Ss_25_16_76_36/tech_drawing/es_ES/generic_technical_drawing.pdf;files/Ss_25_16_76_36/tech_drawing/fr_FR/generic_technical_drawing.pdf;files/Ss_25_16_76_36/tech_drawing/it_IT/generic_technical_drawing.pdf;;;;;;;;;;;;;;Hinged Rockfall Catchment Fence;Hinged Rockfall Catchment Fence;Hinged Rockfall Catchment Fence;Hinged Rockfall Catchment Fence;Hinged Rockfall Catchment Fence;;;;;;;;;;;;;;;;;;
ss_25_16_76_37;;3.0,3.5;;4;;;;;;Hinged Connection DE;Hinged Connection;Hinged Connection ES;Hinged Connection FR;Hinged Connection IT;;Geotechnics,protection_systems,rockfall_fences,rockfall_protection,ss,ss_25_16_76;A;;CE1159-CPD-0327/13;;Zn,Zn-Al;;Rockfall Barrier ISOSTOP 500 E produced by Isofer Gmbh DE;Rockfall Barrier ISOSTOP 500 E produced by Isofer Gmbh EN;Rockfall Barrier ISOSTOP 500 E produced by Isofer Gmbh ES;Rockfall Barrier ISOSTOP 500 E produced by Isofer Gmbh FR;Rockfall Barrier ISOSTOP 500 E produced by Isofer Gmbh IT;;10;;;;1;2;RD_ss_25_16_76_37;geotech_products;;;;;;;;;;;1;;;;;;;;18;5.21;;100;50;200;500;;;;;;ISOSTOP 500 E;3;;;;;files/ss_25_16_76_37/pdf_description/generic_datasheet.pdf;Data Sheet DE;Data Sheet EN;Data Sheet ES;Data Sheet FR;Scheda Tecnica;;files/ss_25_16_76_37/picture/prod_picture-300x300.jpg;;HEA100- S355J2;Diagonal wire rope-Net/8;Diagonal wire rope-Net/8;Diagonal wire rope-Net/8;Diagonal wire rope-Net/8;Diagonal wire rope-Net/8;;;;;;Isofer Gmbh;CE;;1.44;2;85;;;;;;files/ss_25_16_76_37/tech_drawing/de_DE/generic_technical_drawing.pdf;files/ss_25_16_76_37/tech_drawing/en_US/generic_technical_drawing.pdf;files/ss_25_16_76_37/tech_drawing/es_ES/generic_technical_drawing.pdf;files/ss_25_16_76_37/tech_drawing/fr_FR/generic_technical_drawing.pdf;files/ss_25_16_76_37/tech_drawing/it_IT/generic_technical_drawing.pdf;;;;;;;;;;;;;;Hinged Rockfall Catchment Fence;Hinged Rockfall Catchment Fence;Hinged Rockfall Catchment Fence;Hinged Rockfall Catchment Fence;Hinged Rockfall Catchment Fence;;;;;;;;;;;;;;;;;;
ss_25_16_76_38;;4.0,4.5,5.0;;4;;;;;;Hinged Connection DE;Hinged Connection;Hinged Connection ES;Hinged Connection FR;Hinged Connection IT;;Geotechnics,protection_systems,rockfall_fences,rockfall_protection,ss,ss_25_16_76;A;;CE1159-CPD-0355/13;;Zn,Zn-Al;;Rockfall Barrier ISOSTOP 1000 E produced by Isofer Gmbh DE;Rockfall Barrier ISOSTOP 1000 E produced by Isofer Gmbh EN;Rockfall Barrier ISOSTOP 1000 E produced by Isofer Gmbh ES;Rockfall Barrier ISOSTOP 1000 E produced by Isofer Gmbh FR;Rockfall Barrier ISOSTOP 1000 E produced by Isofer Gmbh IT;;10;;;;1;3;RD_ss_25_16_76_38;geotech_products;;;;;;;;;;;2;;;;;;;;18;5.7;;100;50;200;1000;;;;;;ISOSTOP 1000 E;4;;;;;files/ss_25_16_76_38/pdf_description/generic_datasheet.pdf;Data Sheet DE;Data Sheet EN;Data Sheet ES;Data Sheet FR;Scheda Tecnica;;files/ss_25_16_76_38/picture/prod_picture-300x300.jpg;;HEA120- S355J2;Diagonal wire rope-Net/9;Diagonal wire rope-Net/9;Diagonal wire rope-Net/9;Diagonal wire rope-Net/9;Diagonal wire rope-Net/9;;;;;;Isofer Gmbh;CE;;2.21;2;333;;;;;;files/ss_25_16_76_38/tech_drawing/de_DE/generic_technical_drawing.pdf;files/ss_25_16_76_38/tech_drawing/en_US/generic_technical_drawing.pdf;files/ss_25_16_76_38/tech_drawing/es_ES/generic_technical_drawing.pdf;files/ss_25_16_76_38/tech_drawing/fr_FR/generic_technical_drawing.pdf;files/ss_25_16_76_38/tech_drawing/it_IT/generic_technical_drawing.pdf;;;;;;;;;;;;;;Hinged Rockfall Catchment Fence;Hinged Rockfall Catchment Fence;Hinged Rockfall Catchment Fence;Hinged Rockfall Catchment Fence;Hinged Rockfall Catchment Fence;;;;;;;;;;;;;;;;;;
ss_25_16_76_40;;3.0,3.5;;4;;;;;;Hinged Connection DE;Hinged Connection;Hinged Connection ES;Hinged Connection FR;Hinged Connection IT;;Geotechnics,protection_systems,rockfall_fences,rockfall_protection,ss,ss_25_16_76;A;;peding;;Zn,Zn-Al;;Rockfall Barrier RB750 produced by Officine Maccaferri Spa DE;Rockfall Barrier RB750 produced by Officine Maccaferri Spa EN;Rockfall Barrier RB750 produced by Officine Maccaferri Spa ES;Rockfall Barrier RB750 produced by Officine Maccaferri Spa FR;Rockfall Barrier RB750 produced by Officine Maccaferri Spa IT;;10;;;;1;2;RD_ss_25_16_76_40;geotech_products;;;;;;;;;;;1;;;;;;;;18;4.21;96.9;183.3;80.5;77.7;750;;;;;;RB750;3;;;;;files/ss_25_16_76_40/pdf_description/generic_datasheet.pdf;Data Sheet DE;Data Sheet EN;Data Sheet ES;Data Sheet FR;Scheda Tecnica;;files/ss_25_16_76_40/picture/prod_picture-300x300.jpg;;Tubo D.114,3/4 S275JR;Square rope mesh 300x300;Square rope mesh 300x300;Square rope mesh 300x300;Square rope mesh 300x300;Square rope mesh 300x300;;;;;;Officine Maccaferri Spa;ETAG;;1.83;2;250;;;;;;files/ss_25_16_76_40/tech_drawing/de_DE/generic_technical_drawing.pdf;files/ss_25_16_76_40/tech_drawing/en_US/generic_technical_drawing.pdf;files/ss_25_16_76_40/tech_drawing/es_ES/generic_technical_drawing.pdf;files/ss_25_16_76_40/tech_drawing/fr_FR/generic_technical_drawing.pdf;files/ss_25_16_76_40/tech_drawing/it_IT/generic_technical_drawing.pdf;;;;;;;;;;;;;;Hinged Rockfall Catchment Fence;Hinged Rockfall Catchment Fence;Hinged Rockfall Catchment Fence;Hinged Rockfall Catchment Fence;Hinged Rockfall Catchment Fence;;;;;;;;;;;;;;;;;;
ss_25_16_76_41;;4.0,4.5,5.0;;4;;;;;;Hinged Connection DE;Hinged Connection;Hinged Connection ES;Hinged Connection FR;Hinged Connection IT;;Geotechnics,protection_systems,rockfall_fences,rockfall_protection,ss,ss_25_16_76;A;;CE1301-CPD-0835;;Zn,Zn-Al;;Rockfall Barrier RB1500 produced by Officine Maccaferri Spa DE;Rockfall Barrier RB1500 produced by Officine Maccaferri Spa EN;Rockfall Barrier RB1500 produced by Officine Maccaferri Spa ES;Rockfall Barrier RB1500 produced by Officine Maccaferri Spa FR;Rockfall Barrier RB1500 produced by Officine Maccaferri Spa IT;;10;;;;1;4;RD_ss_25_16_76_41;geotech_products;;;;;;;;;;;2;;;;;;;;20;5.8;226.26;252.6;157.36;163.1;1500;;;;;;RB1500;4;;;;;files/ss_25_16_76_41/pdf_description/generic_datasheet.pdf;Data Sheet DE;Data Sheet EN;Data Sheet ES;Data Sheet FR;Scheda Tecnica;;files/ss_25_16_76_41/picture/prod_picture-300x300.jpg;;HEA140 S275JR;ASM 350/4/7;ASM 350/4/7;ASM 350/4/7;ASM 350/4/7;ASM 350/4/7;;;;;;Officine Maccaferri Spa;CE;;2.45;2;500;;;;;;files/ss_25_16_76_41/tech_drawing/de_DE/generic_technical_drawing.pdf;files/ss_25_16_76_41/tech_drawing/en_US/generic_technical_drawing.pdf;files/ss_25_16_76_41/tech_drawing/es_ES/generic_technical_drawing.pdf;files/ss_25_16_76_41/tech_drawing/fr_FR/generic_technical_drawing.pdf;files/ss_25_16_76_41/tech_drawing/it_IT/generic_technical_drawing.pdf;;;;;;;;;;;;;;Hinged Rockfall Catchment Fence;Hinged Rockfall Catchment Fence;Hinged Rockfall Catchment Fence;Hinged Rockfall Catchment Fence;Hinged Rockfall Catchment Fence;;;;;;;;;;;;;;;;;;
